code,name,level,parent_code,account_type,full_path
91110214,ح/ القروض البلجيكية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ القروض البلجيكية
91110215,ح/ القروض السويسرية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ القروض السويسرية
91110216,ح/ القروض الايطالية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ القروض الايطالية
91110217,ح/ القروض اليابانية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ القروض اليابانية
91110218,ح/ القروض الفرنسية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ القروض الفرنسية
91110219,ح/ القروض الصينية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ القروض الصينية
91110220,ح/ القروض الاسبانية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ القروض الاسبانية
91110221,ح/ القروض الالمانية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ القروض الالمانية
91110222,ح/ السندات الدولارية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ السندات الدولارية
91110223,ح/ نادى باريس - قروض يابانية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ نادى باريس - قروض يابانية
91110224,ح/ نادى باريس - قروض فرنسية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ نادى باريس - قروض فرنسية
91110225,ح/ نادى باريس - قروض المانية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ نادى باريس - قروض المانية
91110226,ح/ نادى باريس - قروض هولندية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ نادى باريس - قروض هولندية
91110227,ح/ نادى باريس - قروض ايطالية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ نادى باريس - قروض ايطالية
91110228,ح/ نادى باريس - قروض بلجيكية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ نادى باريس - قروض بلجيكية
